"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"FF","2022-07-17","94.8","-1.42","5.29","Marte, Ketel",606466,621051,"field_out","hit_into_play",,,,,9,"Ketel Marte flies out to right fielder Nomar Mazara.","R","L","R","SD","AZ","X",9,"fly_ball",2,0,2022,"-0.89","1.55","0.39","2.01",608348,668942,656669,1,7,"Top",171.43,98.1,,,543592,,,6.793383810564002,-137.74265827618063,-6.4014974680807315,-12.899424712815737,33.66848440757485,-11.172865165952459,"3.58","1.74",275,"76.7",31,"95.5",2356,"7",662269,621051,543592,543333,630105,592518,682928,595777,663757,608577,"53.48",0.229,0.216,"0",1,0,0,3,52,3,"4-Seam Fastball",0,2,2,0,2,0,2,0,"Infield shift","Standard",216,"0.046","-0.535"
"SI","2022-07-16","92.3","1.99","5.21","Marte, Ketel",606466,640455,"walk","ball",,,,,14,"Ketel Marte walks.","R","R","L","SD","AZ","B",,,3,1,2022,"0.87","0.84","1.02","1.62",,,,1,5,"Top",,,,,595751,,,-4.4582266653856975,-134.3154988752222,-5.225696225449387,11.550271553741908,29.823173661603587,-21.102301724528008,"3.55","1.75",,,,"94.1",1963,"7.4",662271,640455,595751,630105,676946,592518,673490,595777,663757,665923,"53.08",,,"0.7",1,0,0,,35,5,"Sinker",0,3,3,0,3,0,3,0,"Standard","Standard",128,"-0.012","0.163"
"SI","2022-07-16","92.5","1.94","5.28","Marte, Ketel",606466,640455,"field_out","hit_into_play",,,,,3,"Ketel Marte grounds out, shortstop Ha-Seong Kim to first baseman Jake Cronenworth.","R","R","L","SD","AZ","X",6,"ground_ball",0,1,2022,"1.33","0.83","0.28","3.25",672695,668942,,2,3,"Top",106.18,155.49,,,595751,,,-7.257484721722274,-134.45905333614735,-1.1772544764562962,17.767351308745575,29.866847426632784,-22.031464014962925,"3.55","1.74",13,"102.5",-13,"93.9",1904,"7.2",662271,640455,595751,630105,676946,592518,673490,595777,663757,665923,"53.26",0.237,0.213,"0",1,0,0,2,19,2,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",131,"0.065","-0.483"
"CH","2022-07-16","83.3","-2.79","5.3","Marte, Ketel",606466,622503,"field_out","hit_into_play",,,,,13,"Ketel Marte lines out to first baseman Jake Cronenworth.","R","L","R","SD","AZ","X",3,"line_drive",2,0,2022,"-1.31","0.04","-0.16","1.47",,608348,668942,1,7,"Top",158.93,155.77,,,595751,,,8.73187849389535,-120.92983506532566,-2.401550570668819,-14.543062969740893,24.551115111401963,-31.52971140455057,"3.55","1.74",138,"81.2",11,"84.3",2026,"7.2",662271,622503,595751,630105,676946,592518,673490,595777,663757,665923,"53.31",0.491,0.445,"0",1,0,0,4,56,3,"Changeup",4,3,3,4,3,4,3,4,"Infield shift","Standard",244,"0.084","-0.616"
"SL","2022-07-16","81.4","1.8","5.35","Marte, Ketel",606466,573124,"field_out","hit_into_play",,,,,13,"Ketel Marte pops out to second baseman Matthew Batten.","R","R","L","SD","AZ","X",4,"popup",1,2,2022,"-1.33","0.05","-0.76","1.6",,,,2,9,"Top",144.34,119.07,,,595751,,,-3.1474884508328778,-118.5268364792631,-1.8964902340587102,-11.944619567827603,23.003402177328066,-31.59041601398193,"3.55","1.74",207,"93.9",59,"80.5",2712,"5.7",662271,573124,595751,630105,676946,592518,673490,595777,663757,665923,"54.85",0.006,0.005,"0",1,0,0,3,73,4,"Slider",4,3,3,4,3,4,3,4,"Standard","Standard",299,"0.035","-0.07"
"SI","2022-07-16","94.4","2.21","5.22","Marte, Ketel",606466,640455,"field_out","hit_into_play",,,,,2,"Ketel Marte flies out to right fielder Esteury Ruiz.","R","R","L","SD","AZ","X",9,"fly_ball",2,2,2022,"1.22","0.93","0.04","3.36",,,,2,1,"Top",181.94,126.56,,,595751,,,-8.531710483987318,-137.203166939655,-1.1959517910295367,17.38951545282489,32.16600549026058,-20.428077249212382,"3.55","1.74",229,"70.7",31,"95.7",1996,"7.2",662271,640455,595751,630105,676946,592518,673490,595777,663757,665923,"53.28",0.757,0.758,"0",1,0,0,4,3,5,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",130,"0.01","-0.083"
"FC","2022-07-15","85.5","-2.17","5.55","Marte, Ketel",606466,506433,"field_out","hit_into_play",,,,,5,"Ketel Marte flies out to right fielder Nomar Mazara.","R","L","R","SD","AZ","X",9,"fly_ball",0,0,2022,"0.42","0.02","-0.09","2.65",,,,0,6,"Top",212.96,86.3,,,543592,,,4.086711487443419,-124.62823753516673,-0.6925430713210058,3.7000520344138916,22.339566824462388,-31.995430520030567,"3.56","1.74",350,"94.8",29,"86.3",2816,"6.5",662197,506433,543592,543333,630105,592518,673490,595777,665923,608577,"54.04",0.177,0.298,"0",1,0,0,5,47,1,"Cutter",5,3,3,5,3,5,3,5,"Infield shift","Standard",95,"0.03","-0.221"
"CU","2022-07-15","72.1","-1.99","5.55","Marte, Ketel",606466,506433,"single","hit_into_play",,,,,7,"Ketel Marte singles on a line drive to center fielder Esteury Ruiz.","R","L","R","SD","AZ","X",8,"line_drive",0,1,2022,"0.91","-1.26","-0.71","2.24",,,,0,4,"Top",110.2,91.99,,,543592,,,1.013349241623751,-104.87208440520668,3.1811771179193147,6.417646596232261,20.302990684524325,-42.19988919940224,"3.56","1.74",228,"95.5",12,"72.4",2605,"6.9",662197,506433,543592,543333,630105,592518,673490,595777,665923,608577,"53.62",0.894,0.873,"0.9",1,1,0,4,29,2,"Curveball",5,1,1,5,1,5,1,5,"Infield shift","Standard",35,"-0.029","0.429"
"SI","2022-07-15","96.1","-2.46","5.19","Marte, Ketel",606466,506433,"home_run","hit_into_play",,,,,8,"Ketel Marte homers (8) on a fly ball to center field.","R","L","R","SD","AZ","X",,"fly_ball",0,1,2022,"-1.05","1.12","-0.16","2.23",,,,2,1,"Top",157.04,33.23,,,543592,,,8.527197377094128,-139.70520686373652,-4.809691003639454,-15.673145775137286,31.98758049975643,-16.5975941033769,"3.56","1.74",417,"107.3",27,"96.5",2435,"6.6",662197,506433,543592,543333,630105,592518,673490,595777,665923,608577,"53.9",0.957,1.954,"2",1,0,3,6,3,2,"Sinker",0,0,0,0,1,0,1,0,"Infield shift","Standard",221,"-0.104","1.017"
"CH","2022-07-15","79.2","-1.82","5.89","Marte, Ketel",606466,607259,"single","hit_into_play",,,,,8,"Ketel Marte singles on a soft ground ball to left fielder Jurickson Profar.","R","L","R","SD","AZ","X",7,"ground_ball",3,2,2022,"-0.84","0.37","-0.03","1.65",,,,1,8,"Top",88.54,148.21,,,543592,,,5.4357590923065136,-115.15475530817844,-3.0973393863195975,-8.47722918506241,22.51814145148081,-28.540449803692656,"3.56","1.74",106,"53.6",21,"78.6",1781,"6.1",662197,607259,543592,543333,630105,592518,673490,595777,663757,665923,"54.44",0.314,0.283,"0.9",1,1,0,1,62,9,"Changeup",5,3,3,5,3,5,3,5,"Infield shift","Standard",258,"-0.044","0.211"
"FF","2022-07-13","94.6","0.52","6.08","Marte, Ketel",606466,669674,"home_run","hit_into_play",,,,,2,"Ketel Marte homers (7) on a fly ball to center field.","R","R","L","SF","AZ","X",,"fly_ball",1,1,2022,"0.79","1.38","0.1","3.26",,,,1,3,"Top",116.89,35.25,,,642851,,,-2.8352760114189293,-137.74788949871956,-4.7459219855957775,10.676655869351746,32.04758693458213,-13.817605710165003,"3.55","1.74",406,"105.5",23,"94.4",2085,"6.3",662107,669674,642851,664774,642731,681584,543063,592626,596103,573262,"54.23",0.803,1.382,"2",1,0,3,6,21,3,"4-Seam Fastball",0,2,2,0,3,0,3,0,"Infield shift","Standard",152,"-0.088","1.008"
"CH","2022-07-13","87.4","1.59","5.94","Marte, Ketel",606466,606424,"field_out","hit_into_play",,,,,5,"Ketel Marte lines out to center fielder Austin Slater.","R","R","L","SF","AZ","X",8,"line_drive",2,2,2022,"1.72","0.55","0.03","2.34",,,,1,7,"Top",116.57,60.69,,,642851,,,-7.326555269067568,-127.1684832344977,-3.706081021941107,20.113310018691802,24.995576921999152,-25.600267951951793,"3.55","1.74",343,"94.3",21,"88",2209,"6.6",662107,606424,642851,664774,642731,681584,543063,592626,596103,573262,"53.93",0.226,0.263,"0",1,0,0,3,51,5,"Changeup",0,3,3,0,3,0,3,0,"Standard","Standard",99,"0.006","-0.134"
"FF","2022-07-13","84.6","-4.07","1.19","Marte, Ketel",606466,643511,"field_out","hit_into_play",,,,,7,"Ketel Marte grounds out, third baseman David Villar to first baseman LaMonte Wade Jr.","R","L","R","SF","AZ","X",5,"ground_ball",0,2,2022,"-0.06","-1.14","-0.35","2.07",,,,0,5,"Top",100.95,168.38,,,642851,,,8.661138618433084,-122.3288945722747,10.6117991178048,-2.2482181225062123,23.80802215048016,-46.06471626807317,"3.55","1.74",6,"78.7",-19,"83.4",,"5.8",662107,643511,642851,664774,642731,681584,543063,592626,596103,573262,"54.68",0.049,0.046,"0",1,0,0,2,36,3,"4-Seam Fastball",0,3,3,0,3,0,3,0,"Standard","Standard",,"0.011","-0.141"
"SL","2022-07-13","82.3","-2","5.74","Marte, Ketel",606466,605154,"single","hit_into_play",,,,,14,"Ketel Marte singles on a line drive to center fielder Austin Slater.   Josh Rojas to 2nd.","R","L","R","SF","AZ","X",8,"line_drive",2,2,2022,"0.49","0.06","0.48","1.53",,,668942,1,1,"Top",119.49,127.07,,,642851,,,4.717470325030314,-119.82312960601777,-3.1793413724702337,3.846842826061196,22.841311729757653,-31.171022993649295,"3.55","1.74",183,"67.9",25,"83",2553,"6.7",662107,605154,642851,664774,642731,681584,543063,592626,596103,573262,"53.82",0.94,0.892,"0.9",1,1,0,4,3,5,"Slider",0,0,0,0,0,0,0,0,"Infield shift","Standard",106,"-0.035","0.512"
"SI","2022-07-11","94.4","-1.95","5.69","Marte, Ketel",606466,502171,"walk","ball",,,,,14,"Ketel Marte walks.","R","L","R","SF","AZ","B",,,3,1,2022,"-1.4","0.81","1.06","2.48",,,,0,5,"Top",,,,,663698,,,10.807431702044349,-137.01383091281892,-4.430382237743672,-20.02822134425901,28.942005073408364,-21.119259540329455,"3.57","1.73",,,,"93.5",2047,"5.8",662100,502171,663698,664774,527038,681584,543063,592626,573262,670768,"54.7",,,"0.7",1,0,0,,37,5,"Sinker",1,3,3,1,3,1,3,1,"Infield shift","Standard",227,"-0.026","0.245"
"FS","2022-07-11","91.1","-2.03","5.86","Marte, Ketel",606466,502171,"force_out","hit_into_play",,,,,13,"Ketel Marte grounds into a force out, second baseman Wilmer Flores to shortstop Brandon Crawford.   Alek Thomas out at 2nd.    Ketel Marte to 1st.","R","L","R","SF","AZ","X",4,"ground_ball",0,2,2022,"-1.3","0.31","-0.94","2.23",,,677950,1,3,"Top",143.52,151.62,,,663698,,,5.466128893536854,-132.61049097852128,-3.9324575874983414,-16.50226258447234,24.465581921174717,-27.920227537551064,"3.54","1.73",7,"100.7",-16,"90.7",1790,"5.7",662100,502171,663698,664774,527038,681584,543063,592626,573262,670768,"54.78",0.189,0.17,"0",1,0,0,2,19,3,"Split-Finger",0,0,0,0,0,0,0,0,"Infield shift","Standard",229,"0.031","-0.255"
"FS","2022-07-11","91.9","-2.09","5.88","Marte, Ketel",606466,502171,"grounded_into_double_play","hit_into_play",,,,,7,"Ketel Marte grounds into a double play, first baseman LaMonte Wade Jr.  to shortstop Brandon Crawford to pitcher Alex Cobb.   Josh Rojas to 3rd.    Alek Thomas out at 2nd.    Ketel Marte out at 1st.","R","L","R","SF","AZ","X",3,"ground_ball",0,0,2022,"-1.67","0.22","-0.49","1.63",,668942,677950,0,1,"Top",147.08,165.87,,,663698,,,7.592585777295496,-133.50132210504717,-5.316691667926223,-21.62352832499184,30.47792570562088,-28.49253567425203,"3.54","1.73",6,"79.5",-17,"90.9",1758,"5.9",662100,502171,663698,664774,527038,681584,543063,592626,573262,670768,"54.58",0.069,0.062,"0",1,0,0,2,3,1,"Split-Finger",0,0,0,0,0,0,0,0,"Infield shift","Standard",228,"0.099","-0.671"
"SL","2022-07-11","84.3","2.03","6.11","Marte, Ketel",606466,606424,"double","hit_into_play",,,,,9,"Ketel Marte hits a ground-rule double (26) on a fly ball to right-center field.","R","R","L","SF","AZ","X",,"fly_ball",1,1,2022,"-0.15","0.09","0.7","2.11",,,,2,7,"Top",170.39,46.65,,,663698,,,-2.8009691870861095,-122.83907356021193,-3.1714262959927124,-1.0541626623024012,21.67941057887957,-30.919230526274536,"3.54","1.73",391,"103.6",28,"84.7",1817,"6.2",662100,606424,663698,664774,527038,681584,543063,592626,573262,670768,"54.26",0.814,1.639,"1.25",1,1,1,6,54,3,"Slider",1,3,3,1,3,1,3,1,"Infield shift","Standard",249,"-0.017","0.227"
"FF","2022-07-11","96.7","-2.48","5.76","Marte, Ketel",606466,608678,"field_out","hit_into_play",,,,,12,"Ketel Marte pops out to shortstop Brandon Crawford.","R","L","R","SF","AZ","X",6,"popup",1,2,2022,"-0.53","1.47","0.85","3.47",,677950,,0,9,"Top",139.97,146.02,,,663698,,,10.163233573381916,-140.5003622330184,-3.947260471089453,-9.29129308135348,30.561094443038442,-11.96737179185669,"3.54","1.73",139,"69.5",63,"97.4",2416,"6.7",662100,608678,663698,573131,527038,681584,543063,670768,573262,664774,"53.83",0.006,0.005,"0",1,0,0,3,73,5,"4-Seam Fastball",3,4,4,3,4,3,4,3,"Infield shift","Standard",219,"0.03","-0.251"
"SL","2022-07-10","88.9","-2.36","5.67","Marte, Ketel",606466,608566,"walk","blocked_ball",,,,,14,"Ketel Marte walks.","R","L","R","AZ","COL","B",,,3,1,2022,"-0.2","0.33","1.54","0.47",,677950,,1,6,"Bot",,,,,661531,,,9.843975732768746,-129.0574381663772,-7.319240906661413,-4.176077050075448,25.6977507063696,-27.125497928178365,"3.61","1.73",,,,"87.9",2336,"5.7",663307,608566,661531,656582,663898,641857,641658,592178,602074,545341,"54.77",,,"0.7",1,0,0,,43,5,"Slider",2,0,2,0,0,2,2,0,"Standard","Standard",223,"0.007","0.177"
"SL","2022-07-10","88.2","-2.48","5.81","Marte, Ketel",606466,608566,"field_out","hit_into_play",,,,,4,"Ketel Marte flies out to center fielder Yonathan Daza.","R","L","R","AZ","COL","X",8,"fly_ball",3,2,2022,"-0.07","0.35","-0.28","2.52",,,,1,4,"Bot",111.78,72.18,,,661531,,,5.421141506037594,-128.26836140713874,-2.5691291931746787,-1.9820453519766714,28.02717373999039,-28.027510567003166,"3.55","1.73",317,"99",46,"86.8",2396,"5.6",663307,608566,661531,656582,663898,641857,641658,592178,602074,545341,"54.92",0.009,0.008,"0",1,0,0,3,27,6,"Slider",1,0,1,0,0,1,1,0,"Standard","Standard",184,"-0.015","-0.207"
"FC","2022-07-10","91","-1.39","6.19","Marte, Ketel",606466,517008,"field_out","hit_into_play",,,,,13,"Ketel Marte grounds out to first baseman Connor Joe.","R","L","R","AZ","COL","X",3,"ground_ball",3,2,2022,"0.08","0.65","-0.6","1.6",,668942,,2,8,"Bot",160.6,167.61,,,661531,,,1.817139127422635,-132.40165134454807,-6.944460593434204,0.5051528644158794,30.118014289821726,-23.258147678037123,"3.55","1.73",43,"77.2",2,"90.8",2110,"6.3",663307,517008,661531,656582,663898,641857,641658,602074,545341,453568,"54.17",0.163,0.147,"0",1,0,0,2,62,6,"Cutter",2,3,2,3,3,2,2,3,"Standard","Standard",184,"-0.1","-0.311"
"SI","2022-07-10","94.7","-2.08","6.09","Marte, Ketel",606466,608566,"home_run","hit_into_play",,,,,13,"Ketel Marte homers (6) on a fly ball to right center field.","R","L","R","AZ","COL","X",,"fly_ball",3,2,2022,"-1.23","0.83","-0.05","1.51",,,,2,1,"Bot",208.47,52.31,,,661531,,,7.9250731820728255,-137.46781852990438,-8.004960554151692,-17.381043468181073,30.77429015916033,-20.074584737076535,"3.55","1.73",414,"107.1",22,"93.3",2065,"5.6",663307,608566,661531,656582,663898,641857,641658,592178,602074,545341,"54.88",0.857,1.478,"2",1,0,3,6,8,6,"Sinker",0,0,0,0,0,1,1,0,"Standard","Standard",220,"0.107","0.982"
"CU","2022-07-09","82.5","1.21","5.78","Marte, Ketel",606466,607536,"strikeout","swinging_strike",,,,,13,"Ketel Marte strikes out swinging.","R","R","L","AZ","COL","S",2,,2,2,2022,"-0.22","-0.51","-0.29","1.6",,,,0,6,"Bot",,,,,553869,,,-3.0186622953258277,-120.02380149663732,-1.924518885829182,-1.415658028124502,26.197992643512038,-36.87465866247509,"3.55","1.73",,,,"82.7",2382,"6.7",663310,607536,553869,656582,663898,660707,641658,602074,545341,453568,"53.77",,,"0",1,0,0,,45,6,"Curveball",3,2,3,2,2,3,3,2,"Standard","Standard",315,"-0.021","-0.195"
"SL","2022-07-09","83.5","1.97","5.52","Marte, Ketel",606466,607536,"field_out","hit_into_play",,,,,7,"Ketel Marte flies out to center fielder Randal Grichuk.","R","R","L","AZ","COL","X",8,"fly_ball",2,0,2022,"-0.06","0.56","-0.28","1.99",,,,0,3,"Bot",135.96,85.96,,,553869,,,-5.095740475777118,-121.57019027820758,-2.8293940599611807,0.3498016412429141,23.605810140254178,-26.278270976813246,"3.55","1.73",282,"97.7",52,"83.9",2492,"6.5",663310,607536,553869,656582,663898,660707,641658,602074,545341,453568,"54",0.006,0.005,"0",1,0,0,3,25,3,"Slider",3,2,3,2,2,3,3,2,"Standard","Standard",149,"-0.02","-0.317"
"SL","2022-07-09","88.2","-1.72","6.15","Marte, Ketel",606466,468504,"field_out","hit_into_play",,,,,5,"Ketel Marte flies out to left fielder Yonathan Daza.","R","L","R","AZ","COL","X",7,"fly_ball",3,2,2022,"0.33","0.27","-0.16","2.71",608348,668942,,2,8,"Bot",88.7,84.33,,,553869,,,3.080765823719368,-128.41566831361177,-2.8143723917382744,2.9978901084510006,27.49068163927934,-28.819360284181254,"3.55","1.73",300,"96",47,"87.8",2776,"6.1",663310,468504,553869,656582,663898,660707,641658,602074,545341,453568,"54.44",0.003,0.003,"0",1,0,0,3,70,6,"Slider",9,2,9,2,2,9,9,2,"Standard","Standard",119,"0","-0.468"
"FF","2022-07-09","91.6","1.31","5.93","Marte, Ketel",606466,607536,"walk","ball",,,,,13,"Ketel Marte walks.   Josh Rojas to 2nd.","R","R","L","AZ","COL","B",,,3,2,2022,"0.18","1.34","-1.02","2.58",608348,,668942,0,1,"Bot",,,,,553869,,,-6.322173471476962,-133.1770760395295,-5.492737637580275,3.5927803848566118,29.511555853687636,-15.291992081462334,"3.55","1.69",,,,"92",2405,"6.7",663310,607536,553869,656582,663898,660707,641658,602074,545341,453568,"53.83",,,"0.7",1,0,0,,8,6,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",153,"0.046","0.605"
"FF","2022-07-09","98.2","-2.22","5.54","Marte, Ketel",606466,608032,"walk","ball",,,,,14,"Ketel Marte walks.","R","L","R","AZ","COL","B",,,3,1,2022,"-1.03","1.23","0.57","0.87",,668942,,2,7,"Bot",,,,,553869,,,9.968959174748239,-142.2550956678416,-9.931985885166132,-16.427726180230323,35.9986455418181,-13.178357316763613,"3.57","1.75",,,,"98",2330,"6.6",663310,608032,553869,656582,663898,660707,641658,602074,545341,453568,"53.87",,,"0.7",1,0,0,,57,5,"4-Seam Fastball",6,2,6,2,2,6,6,2,"Standard","Standard",223,"0.001","0.078"
"FF","2022-07-08","94.4","0.93","5.82","Marte, Ketel",606466,656458,"single","hit_into_play",,,,,9,"Ketel Marte singles on a line drive to left fielder Kris Bryant.   Josh Rojas to 2nd.","R","R","L","AZ","COL","X",7,"line_drive",1,1,2022,"0.75","1.52","0.69","1.78",,,668942,1,7,"Bot",87.18,100.92,,,661531,,,-2.2826981477979205,-137.21017324327076,-8.091115840319405,9.933172283761238,34.247523210395315,-11.389987945534163,"3.55","1.73",183,"78.8",14,"93.6",2371,"6.1",663319,656458,661531,656582,663898,641857,641658,592178,602074,545341,"54.35",0.617,0.555,"0.9",1,1,0,4,62,3,"4-Seam Fastball",4,6,4,6,6,4,4,6,"Standard","Standard",162,"0.067","0.499"
"FF","2022-07-07","90.2","1.64","6.83","Marte, Ketel",606466,596295,"single","hit_into_play",,,,,6,"Ketel Marte singles on a line drive to left fielder Connor Joe.","R","R","L","AZ","COL","X",7,"line_drive",1,1,2022,"0.72","1.58","0.38","2.32",,,,0,4,"Bot",44.18,100.31,,,553869,,,-4.666860436563082,-131.00426113828956,-8.555252214641015,9.276323117076679,29.425560446149877,-12.338856067462913,"3.57","1.73",270,"98.8",16,"90",2224,"6.4",663317,596295,553869,543068,663898,641857,578428,656582,602074,545341,"54.09",0.586,0.578,"0.9",1,1,0,4,30,3,"4-Seam Fastball",2,3,2,3,3,2,2,3,"Standard","Standard",153,"0.049","0.404"
"FF","2022-07-07","98.3","-2.16","5.61","Marte, Ketel",606466,608032,"walk","ball",,,,,13,"Ketel Marte walks.","R","L","R","AZ","COL","B",,,3,1,2022,"-1.12","0.97","-1.09","2.59",,,,2,8,"Bot",,,,,553869,,,5.509379553599525,-142.8930996217413,-4.91231769678931,-16.571978160418556,37.020909430172566,-17.936551317727528,"3.56","1.8",,,,"98",2126,"6.5",663317,608032,553869,543068,663898,641857,578428,656582,602074,545341,"54.04",,,"0.7",1,0,0,,62,5,"4-Seam Fastball",3,3,3,3,3,3,3,3,"Standard","Standard",221,"0.025","0.065"
"CH","2022-07-07","82.8","1.81","6.51","Marte, Ketel",606466,596295,"field_out","hit_into_play",,,,,9,"Ketel Marte grounds out, third baseman Ryan McMahon to first baseman C.  J. Cron.","R","R","L","AZ","COL","X",5,"ground_ball",1,1,2022,"0.92","1.06","0.34","1.97",,,,2,1,"Bot",102.14,162.13,,,553869,,,-5.171663416622821,-120.3443490535819,-5.933111106639192,10.000120582421347,24.02543395178674,-20.910314948012857,"3.57","1.73",2,"64.4",-43,"82.9",1816,"6.5",663317,596295,553869,543068,663898,641857,578428,656582,602074,545341,"54.01",0.149,0.134,"0",1,0,0,2,9,3,"Changeup",0,2,0,2,2,0,0,2,"Standard","Standard",120,"-0.01","-0.093"
"SL","2022-07-07","80.5","-1.2","6.04","Marte, Ketel",606466,596112,"walk","ball",,,,,11,"Ketel Marte walks.","R","L","R","AZ","COL","B",,,3,2,2022,"0.51","-0.57","-0.26","3.79",,,,0,6,"Bot",,,,,553869,,,1.1133504065903026,-117.11857149121957,2.7945178568523783,4.430892174162392,23.617818032199356,-38.206757350527994,"3.52","1.77",,,,"79.9",2865,"6.1",663317,596112,553869,543068,663898,641857,578428,656582,602074,545341,"54.44",,,"0.7",1,0,0,,46,7,"Slider",3,3,3,3,3,3,3,3,"Standard","Standard",60,"0.051","0.321"
"FS","2022-07-06","90.2","-1.99","5.71","Marte, Ketel",606466,502171,"field_out","hit_into_play",,,,,7,"Ketel Marte grounds out, first baseman Brandon Belt to pitcher Alex Cobb.","R","L","R","AZ","SF","X",3,"ground_ball",0,1,2022,"-1.15","0.21","-0.59","1.85",,,,0,5,"Bot",157.15,161.66,,,663698,,,5.8718407742779855,-131.18305574778856,-4.014931193742433,-14.527157004313247,30.1817790621085,-29.09219228991465,"3.54","1.71",97,"83.3",6,"89.3",1739,"6",663318,502171,663698,474832,600303,681584,543063,592626,573262,664774,"54.55",0.374,0.358,"0",1,0,0,4,41,2,"Split-Finger",4,2,4,2,2,4,4,2,"Infield shift","Strategic",230,"-0.014","-0.187"
"FS","2022-07-06","90.6","-1.99","5.89","Marte, Ketel",606466,502171,"force_out","hit_into_play",,,,,7,"Ketel Marte grounds into a force out, second baseman Tommy La Stella to shortstop Brandon Crawford.   Alek Thomas out at 2nd.    Ketel Marte to 1st.","R","L","R","AZ","SF","X",4,"ground_ball",0,1,2022,"-1.56","0.75","-0.82","1.83",,,677950,1,2,"Bot",153.6,168.78,,,663698,,,6.223086747881973,-131.68268558482893,-5.6983618759590495,-19.520753893013733,31.33702763696373,-22.387138113815666,"3.54","1.71",28,"79.9",-2,"89.4",1816,"5.9",663318,502171,663698,474832,600303,681584,543063,592626,573262,664774,"54.61",0.169,0.164,"0",1,0,0,2,19,2,"Split-Finger",4,0,4,0,0,4,4,0,"Infield shift","Strategic",230,"-0.01","-0.323"
